ScenarioName,PropagationModel,Technology,RxId,RxPosX,RxPosY,RxPosZ,RxHeight,RxSensitivity,RxSignalStrength,RxConnectMargin,TxId,TxPosX,TxPosY,TxPosZ,TxHeight,TxPower,TxFrequency,TxMaxReflections,TxMaxDiffractions,TxMaxScattering,Distance,BuildingsOn
S2_5GSub6_corner,COST231,FiveGSub6,RX-860974,-63.500,26.180,-372.570,1.50,-98.0,-75.0,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,102.800,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861444,-403.500,23.740,-242.570,1.50,-98.0,,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,461.865,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861234,-193.500,25.070,-242.570,1.50,-98.0,-90.7,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,267.334,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861294,-253.500,25.830,-242.570,1.50,-98.0,-93.7,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,320.937,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861094,-61.000,24.510,-252.570,1.50,-98.0,-82.0,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,157.522,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861224,-183.500,25.240,-242.570,1.50,-98.0,-90.2,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,258.675,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861414,-373.500,24.460,-242.570,1.50,-98.0,,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,433.192,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861194,-153.500,26.240,-242.570,1.50,-98.0,-88.4,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,233.351,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861004,-63.500,26.060,-342.570,1.50,-98.0,-75.7,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,107.504,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861364,-323.500,25.330,-242.570,1.50,-98.0,-96.8,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,385.854,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861314,-273.500,25.790,-242.570,1.50,-98.0,-94.7,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,339.279,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-860894,19.000,25.470,-375.070,1.50,-98.0,-52.5,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,20.388,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-860914,-1.000,25.550,-372.570,1.50,-98.0,-60.6,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,40.339,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861434,-393.500,23.970,-242.570,1.50,-98.0,,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,452.288,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861184,-141.000,26.640,-242.570,1.50,-98.0,-87.7,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,223.143,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861134,-91.000,25.810,-242.570,1.50,-98.0,-84.6,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,185.103,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861214,-173.500,25.520,-242.570,1.50,-98.0,-89.6,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,250.118,True
