ScenarioName,PropagationModel,Technology,RxId,RxPosX,RxPosY,RxPosZ,RxHeight,RxSensitivity,RxSignalStrength,RxConnectMargin,TxId,TxPosX,TxPosY,TxPosZ,TxHeight,TxPower,TxFrequency,TxMaxReflections,TxMaxDiffractions,TxMaxScattering,Distance,BuildingsOn
S2_LTE_corner,COST231,LTE,RX-875670,-31.000,25.980,-372.570,1.50,-100.0,-45.2,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,70.316,True
S2_LTE_corner,COST231,LTE,RX-875770,-61.000,25.880,-302.570,1.50,-100.0,-54.2,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,123.161,True
S2_LTE_corner,COST231,LTE,RX-876150,-383.500,24.190,-242.570,1.50,-100.0,-75.4,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,442.730,True
S2_LTE_corner,COST231,LTE,RX-875910,-141.000,26.640,-242.570,1.50,-100.0,-64.0,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,223.143,True
S2_LTE_corner,COST231,LTE,RX-875750,-61.000,25.980,-322.570,1.50,-100.0,-52.8,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,112.735,True
S2_LTE_corner,COST231,LTE,RX-876090,-323.500,25.330,-242.570,1.50,-100.0,-73.1,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,385.854,True
S2_LTE_corner,COST231,LTE,RX-876050,-283.500,25.850,-242.570,1.50,-100.0,-71.4,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,348.519,True
S2_LTE_corner,COST231,LTE,RX-875950,-183.500,25.240,-242.570,1.50,-100.0,-66.5,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,258.675,True
S2_LTE_corner,COST231,LTE,RX-875740,-61.000,25.990,-332.570,1.50,-100.0,-52.2,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,108.532,True
S2_LTE_corner,COST231,LTE,RX-875780,-61.000,25.790,-292.570,1.50,-100.0,-55.0,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,129.221,True
S2_LTE_corner,COST231,LTE,RX-875620,19.000,25.470,-375.070,1.50,-100.0,-28.8,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,20.388,True
S2_LTE_corner,COST231,LTE,RX-876100,-333.500,25.240,-242.570,1.50,-100.0,-73.5,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,395.269,True
S2_LTE_corner,COST231,LTE,RX-875850,-81.000,25.190,-242.570,1.50,-100.0,-60.3,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,178.200,True
S2_LTE_corner,COST231,LTE,RX-875980,-213.500,24.900,-242.570,1.50,-100.0,-68.1,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,284.915,True
S2_LTE_corner,COST231,LTE,RX-875830,-61.000,23.830,-242.570,1.50,-100.0,-59.1,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,165.354,True
S2_LTE_corner,COST231,LTE,RX-876020,-253.500,25.830,-242.570,1.50,-100.0,-70.0,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,320.937,True
S2_LTE_corner,COST231,LTE,RX-876070,-303.500,25.650,-242.570,1.50,-100.0,-72.3,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,367.116,True
S2_LTE_corner,COST231,LTE,RX-876010,-243.500,25.770,-242.570,1.50,-100.0,-69.6,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,311.842,True
S2_LTE_corner,COST231,LTE,RX-875800,-61.000,25.650,-272.570,1.50,-100.0,-56.6,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,142.679,True
S2_LTE_corner,COST231,LTE,RX-875680,-41.000,25.960,-372.570,1.50,-100.0,-47.3,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,80.307,True
S2_LTE_corner,COST231,LTE,RX-875610,29.000,25.160,-375.070,1.50,-100.0,-24.5,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,10.462,True
S2_LTE_corner,COST231,LTE,RX-876040,-273.500,25.790,-242.570,1.50,-100.0,-71.0,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,339.279,True
S2_LTE_corner,COST231,LTE,RX-875720,-63.500,26.060,-352.570,1.50,-100.0,-51.6,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,105.010,True
S2_LTE_corner,COST231,LTE,RX-876000,-233.500,25.710,-242.570,1.50,-100.0,-69.1,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,302.803,True
S2_LTE_corner,COST231,LTE,RX-876140,-373.500,24.460,-242.570,1.50,-100.0,-75.0,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,433.192,True
S2_LTE_corner,COST231,LTE,RX-875810,-61.000,25.210,-262.570,1.50,-100.0,-57.4,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,149.952,True
S2_LTE_corner,COST231,LTE,RX-876130,-363.500,24.780,-242.570,1.50,-100.0,-74.6,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,423.676,True
S2_LTE_corner,COST231,LTE,RX-876110,-343.500,25.200,-242.570,1.50,-100.0,-73.9,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,404.713,True
S2_LTE_corner,COST231,LTE,RX-875920,-153.500,26.240,-242.570,1.50,-100.0,-64.7,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,233.351,True
S2_LTE_corner,COST231,LTE,RX-875790,-61.000,25.720,-282.570,1.50,-100.0,-55.8,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,135.749,True
S2_LTE_corner,COST231,LTE,RX-876080,-313.500,25.420,-242.570,1.50,-100.0,-72.7,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,376.468,True
S2_LTE_corner,COST231,LTE,RX-875880,-111.000,26.490,-242.570,1.50,-100.0,-62.2,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,199.692,True
S2_LTE_corner,COST231,LTE,RX-875630,9.000,25.450,-375.070,1.50,-100.0,-33.2,5,TX-875596,39.249,23.316,-374.069,10.00,43.0,700,2,2,2,30.341,True
