ScenarioName,PropagationModel,Technology,RxId,RxPosX,RxPosY,RxPosZ,RxHeight,RxSensitivity,RxSignalStrength,RxConnectMargin,TxId,TxPosX,TxPosY,TxPosZ,TxHeight,TxPower,TxFrequency,TxMaxReflections,TxMaxDiffractions,TxMaxScattering,Distance,BuildingsOn
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83830,-61.000,26.130,-372.570,1.50,-98.0,-41.2,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,100.072,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84060,-291.000,25.440,-367.570,1.50,-98.0,-50.8,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,330.092,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84050,-281.000,25.590,-367.570,1.50,-98.0,-50.5,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,320.096,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84230,-461.000,25.620,-362.570,1.50,-98.0,-54.4,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,500.162,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83750,19.000,25.470,-375.070,1.50,-98.0,-34.6,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,20.118,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84320,-551.000,25.200,-360.070,1.50,-98.0,-55.8,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,590.194,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83940,-171.000,27.280,-370.070,1.50,-98.0,-47.0,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,210.097,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83910,-141.000,27.470,-370.070,1.50,-98.0,-45.7,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,180.118,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84190,-421.000,25.330,-362.570,1.50,-98.0,-53.6,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,460.174,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83780,-11.000,25.780,-372.570,1.50,-98.0,-37.1,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,50.124,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84100,-331.000,25.490,-365.070,1.50,-98.0,-51.8,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,370.142,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84110,-341.000,25.550,-365.070,1.50,-98.0,-52.0,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,380.138,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83900,-131.000,27.330,-370.070,1.50,-98.0,-45.2,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,170.122,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83970,-201.000,27.080,-367.570,1.50,-98.0,-48.1,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,240.147,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83860,-91.000,26.810,-372.570,1.50,-98.0,-43.1,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,130.072,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84310,-541.000,25.460,-360.070,1.50,-98.0,-55.6,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,580.198,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83790,-21.000,26.010,-372.570,1.50,-98.0,-38.0,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,60.114,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84140,-371.000,25.580,-365.070,1.50,-98.0,-52.6,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,410.128,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84080,-311.000,25.320,-365.070,1.50,-98.0,-51.3,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,350.149,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83840,-71.000,26.370,-372.570,1.50,-98.0,-41.9,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,110.072,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84030,-261.000,25.920,-367.570,1.50,-98.0,-50.0,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,300.105,True
